year,round,circuit,raceName,date,team,avg_lap_time,latitude,longitude
2015,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2015-03-15,Mercedes,111.0368125,-37.8497,144.968
2015,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2015-03-15,Williams,111.787,-37.8497,144.968
2015,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2015-03-15,Ferrari,112.35093749999999,-37.8497,144.968
2015,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2015-03-15,Toro Rosso,113.1101875,-37.8497,144.968
2015,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2015-03-15,Sauber,114.34493333333333,-37.8497,144.968
2015,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2015-03-15,Red Bull,112.74299999999998,-37.8497,144.968
2015,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2015-03-15,Force India,116.69050000000003,-37.8497,144.968
2015,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2015-03-15,McLaren,116.83371428571431,-37.8497,144.968
2015,2,Sepang International Circuit,Malaysian Grand Prix,2015-03-29,Mercedes,126.43154545454544,2.76083,101.738
2015,2,Sepang International Circuit,Malaysian Grand Prix,2015-03-29,Ferrari,129.50445454545454,2.76083,101.738
2015,2,Sepang International Circuit,Malaysian Grand Prix,2015-03-29,Red Bull,126.92554545454549,2.76083,101.738
2015,2,Sepang International Circuit,Malaysian Grand Prix,2015-03-29,Williams,125.87809999999999,2.76083,101.738
2015,2,Sepang International Circuit,Malaysian Grand Prix,2015-03-29,Force India,127.1965,2.76083,101.738
2015,2,Sepang International Circuit,Malaysian Grand Prix,2015-03-29,Sauber,123.93662499999999,2.76083,101.738
2015,2,Sepang International Circuit,Malaysian Grand Prix,2015-03-29,Toro Rosso,127.01918181818179,2.76083,101.738
2015,2,Sepang International Circuit,Malaysian Grand Prix,2015-03-29,Lotus F1,131.71936363636362,2.76083,101.738
2015,2,Sepang International Circuit,Malaysian Grand Prix,2015-03-29,McLaren,129.4725,2.76083,101.738
2015,2,Sepang International Circuit,Malaysian Grand Prix,2015-03-29,Manor Marussia,126.444,2.76083,101.738
2015,3,Shanghai International Circuit,Chinese Grand Prix,2015-04-12,Mercedes,104.7373,31.3389,121.22
2015,3,Shanghai International Circuit,Chinese Grand Prix,2015-04-12,Ferrari,105.44799999999998,31.3389,121.22
2015,3,Shanghai International Circuit,Chinese Grand Prix,2015-04-12,Williams,106.0923,31.3389,121.22
2015,3,Shanghai International Circuit,Chinese Grand Prix,2015-04-12,Lotus F1,106.7827,31.3389,121.22
2015,3,Shanghai International Circuit,Chinese Grand Prix,2015-04-12,Sauber,107.24070000000002,31.3389,121.22
2015,3,Shanghai International Circuit,Chinese Grand Prix,2015-04-12,Toro Rosso,109.1867,31.3389,121.22
2015,3,Shanghai International Circuit,Chinese Grand Prix,2015-04-12,Force India,108.36889999999998,31.3389,121.22
2015,3,Shanghai International Circuit,Chinese Grand Prix,2015-04-12,Red Bull,109.17,31.3389,121.22
2015,3,Shanghai International Circuit,Chinese Grand Prix,2015-04-12,McLaren,109.43229999999998,31.3389,121.22
2015,3,Shanghai International Circuit,Chinese Grand Prix,2015-04-12,Manor Marussia,111.2933,31.3389,121.22
2015,4,Bahrain International Circuit,Bahrain Grand Prix,2015-04-19,Mercedes,100.1955,26.0325,50.5106
2015,4,Bahrain International Circuit,Bahrain Grand Prix,2015-04-19,Ferrari,100.55575,26.0325,50.5106
2015,4,Bahrain International Circuit,Bahrain Grand Prix,2015-04-19,Williams,102.35299999999998,26.0325,50.5106
2015,4,Bahrain International Circuit,Bahrain Grand Prix,2015-04-19,Red Bull,102.94559999999998,26.0325,50.5106
2015,4,Bahrain International Circuit,Bahrain Grand Prix,2015-04-19,Lotus F1,102.9896,26.0325,50.5106
2015,4,Bahrain International Circuit,Bahrain Grand Prix,2015-04-19,Force India,102.68379999999999,26.0325,50.5106
2015,4,Bahrain International Circuit,Bahrain Grand Prix,2015-04-19,Sauber,102.84939999999999,26.0325,50.5106
2015,4,Bahrain International Circuit,Bahrain Grand Prix,2015-04-19,Toro Rosso,103.39750000000001,26.0325,50.5106
2015,4,Bahrain International Circuit,Bahrain Grand Prix,2015-04-19,McLaren,103.3844,26.0325,50.5106
2015,4,Bahrain International Circuit,Bahrain Grand Prix,2015-04-19,Manor Marussia,106.2252,26.0325,50.5106
2015,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2015-05-10,Mercedes,93.1606,41.57,2.26111
2015,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2015-05-10,Ferrari,93.97740000000002,41.57,2.26111
2015,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2015-05-10,Williams,94.8017,41.57,2.26111
2015,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2015-05-10,Toro Rosso,96.2311,41.57,2.26111
2015,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2015-05-10,Lotus F1,96.53099999999999,41.57,2.26111
2015,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2015-05-10,Red Bull,96.9817,41.57,2.26111
2015,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2015-05-10,McLaren,97.5901,41.57,2.26111
2015,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2015-05-10,Sauber,97.5282,41.57,2.26111
2015,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2015-05-10,Force India,97.7781,41.57,2.26111
2015,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2015-05-10,Manor Marussia,99.50240000000001,41.57,2.26111
2015,6,Circuit de Monaco,Monaco Grand Prix,2015-05-24,Mercedes,81.92410000000001,43.7347,7.42056
2015,6,Circuit de Monaco,Monaco Grand Prix,2015-05-24,Ferrari,83.0934,43.7347,7.42056
2015,6,Circuit de Monaco,Monaco Grand Prix,2015-05-24,Red Bull,83.11370000000001,43.7347,7.42056
2015,6,Circuit de Monaco,Monaco Grand Prix,2015-05-24,Force India,89.1501,43.7347,7.42056
2015,6,Circuit de Monaco,Monaco Grand Prix,2015-05-24,Lotus F1,85.7224,43.7347,7.42056
2015,6,Circuit de Monaco,Monaco Grand Prix,2015-05-24,Toro Rosso,86.0412,43.7347,7.42056
2015,6,Circuit de Monaco,Monaco Grand Prix,2015-05-24,McLaren,85.55250000000001,43.7347,7.42056
2015,6,Circuit de Monaco,Monaco Grand Prix,2015-05-24,Sauber,86.2339,43.7347,7.42056
2015,6,Circuit de Monaco,Monaco Grand Prix,2015-05-24,Williams,95.11670000000001,43.7347,7.42056
2015,6,Circuit de Monaco,Monaco Grand Prix,2015-05-24,Manor Marussia,88.24949999999998,43.7347,7.42056
2015,7,Circuit Gilles Villeneuve,Canadian Grand Prix,2015-06-07,Mercedes,80.60900000000001,45.5,-73.5228
2015,7,Circuit Gilles Villeneuve,Canadian Grand Prix,2015-06-07,Ferrari,82.45410000000001,45.5,-73.5228
2015,7,Circuit Gilles Villeneuve,Canadian Grand Prix,2015-06-07,Williams,82.6081,45.5,-73.5228
2015,7,Circuit Gilles Villeneuve,Canadian Grand Prix,2015-06-07,Lotus F1,82.11359999999999,45.5,-73.5228
2015,7,Circuit Gilles Villeneuve,Canadian Grand Prix,2015-06-07,Force India,82.77289999999999,45.5,-73.5228
2015,7,Circuit Gilles Villeneuve,Canadian Grand Prix,2015-06-07,Red Bull,82.9537,45.5,-73.5228
2015,7,Circuit Gilles Villeneuve,Canadian Grand Prix,2015-06-07,McLaren,85.862,45.5,-73.5228
2015,7,Circuit Gilles Villeneuve,Canadian Grand Prix,2015-06-07,Sauber,84.23599999999999,45.5,-73.5228
2015,7,Circuit Gilles Villeneuve,Canadian Grand Prix,2015-06-07,Toro Rosso,84.53380000000001,45.5,-73.5228
2015,7,Circuit Gilles Villeneuve,Canadian Grand Prix,2015-06-07,Manor Marussia,86.1863,45.5,-73.5228
2015,8,Red Bull Ring,Austrian Grand Prix,2015-06-21,Mercedes,116.31708333333331,47.2197,14.7647
2015,8,Red Bull Ring,Austrian Grand Prix,2015-06-21,Ferrari,116.47716666666668,47.2197,14.7647
2015,8,Red Bull Ring,Austrian Grand Prix,2015-06-21,Williams,116.63425,47.2197,14.7647
2015,8,Red Bull Ring,Austrian Grand Prix,2015-06-21,Force India,116.76916666666669,47.2197,14.7647
2015,8,Red Bull Ring,Austrian Grand Prix,2015-06-21,Toro Rosso,116.74058333333333,47.2197,14.7647
2015,8,Red Bull Ring,Austrian Grand Prix,2015-06-21,Sauber,118.55881818181818,47.2197,14.7647
2015,8,Red Bull Ring,Austrian Grand Prix,2015-06-21,Lotus F1,116.91966666666669,47.2197,14.7647
2015,8,Red Bull Ring,Austrian Grand Prix,2015-06-21,Red Bull,118.63445454545455,47.2197,14.7647
2015,8,Red Bull Ring,Austrian Grand Prix,2015-06-21,Manor Marussia,116.03371428571428,47.2197,14.7647
2015,8,Red Bull Ring,Austrian Grand Prix,2015-06-21,McLaren,121.0062,47.2197,14.7647
2015,9,Silverstone Circuit,British Grand Prix,2015-07-05,Williams,116.88364285714285,52.0786,-1.01694
2015,9,Silverstone Circuit,British Grand Prix,2015-07-05,Mercedes,117.14664285714287,52.0786,-1.01694
2015,9,Silverstone Circuit,British Grand Prix,2015-07-05,Force India,119.31499999999998,52.0786,-1.01694
2015,9,Silverstone Circuit,British Grand Prix,2015-07-05,Ferrari,119.4080769230769,52.0786,-1.01694
2015,9,Silverstone Circuit,British Grand Prix,2015-07-05,Red Bull,119.65176923076925,52.0786,-1.01694
2015,9,Silverstone Circuit,British Grand Prix,2015-07-05,McLaren,122.43316666666665,52.0786,-1.01694
2015,9,Silverstone Circuit,British Grand Prix,2015-07-05,Toro Rosso,127.78877777777777,52.0786,-1.01694
2015,9,Silverstone Circuit,British Grand Prix,2015-07-05,Sauber,121.70833333333333,52.0786,-1.01694
2015,9,Silverstone Circuit,British Grand Prix,2015-07-05,Manor Marussia,122.87075000000003,52.0786,-1.01694
2015,10,Hungaroring,Hungarian Grand Prix,2015-07-26,Ferrari,89.53129999999999,47.5789,19.2486
2015,10,Hungaroring,Hungarian Grand Prix,2015-07-26,Mercedes,91.5376,47.5789,19.2486
2015,10,Hungaroring,Hungarian Grand Prix,2015-07-26,Williams,92.0949,47.5789,19.2486
2015,10,Hungaroring,Hungarian Grand Prix,2015-07-26,Red Bull,92.02279999999999,47.5789,19.2486
2015,10,Hungaroring,Hungarian Grand Prix,2015-07-26,Force India,92.18360000000001,47.5789,19.2486
2015,10,Hungaroring,Hungarian Grand Prix,2015-07-26,Toro Rosso,93.2514,47.5789,19.2486
2015,10,Hungaroring,Hungarian Grand Prix,2015-07-26,McLaren,93.5901,47.5789,19.2486
2015,10,Hungaroring,Hungarian Grand Prix,2015-07-26,Lotus F1,94.17679999999999,47.5789,19.2486
2015,10,Hungaroring,Hungarian Grand Prix,2015-07-26,Manor Marussia,96.04369999999999,47.5789,19.2486
2015,10,Hungaroring,Hungarian Grand Prix,2015-07-26,Sauber,94.5436,47.5789,19.2486
2015,11,Circuit de Spa-Francorchamps,Belgian Grand Prix,2015-08-23,Mercedes,116.69058333333332,50.4372,5.97139
2015,11,Circuit de Spa-Francorchamps,Belgian Grand Prix,2015-08-23,Force India,116.9345,50.4372,5.97139
2015,11,Circuit de Spa-Francorchamps,Belgian Grand Prix,2015-08-23,Red Bull,117.76441666666666,50.4372,5.97139
2015,11,Circuit de Spa-Francorchamps,Belgian Grand Prix,2015-08-23,Williams,118.42563636363639,50.4372,5.97139
2015,11,Circuit de Spa-Francorchamps,Belgian Grand Prix,2015-08-23,Ferrari,118.432,50.4372,5.97139
2015,11,Circuit de Spa-Francorchamps,Belgian Grand Prix,2015-08-23,Lotus F1,130.95137499999998,50.4372,5.97139
2015,11,Circuit de Spa-Francorchamps,Belgian Grand Prix,2015-08-23,Sauber,120.4519,50.4372,5.97139
2015,11,Circuit de Spa-Francorchamps,Belgian Grand Prix,2015-08-23,Toro Rosso,143.84390000000002,50.4372,5.97139
2015,11,Circuit de Spa-Francorchamps,Belgian Grand Prix,2015-08-23,McLaren,121.52199999999998,50.4372,5.97139
2015,11,Circuit de Spa-Francorchamps,Belgian Grand Prix,2015-08-23,Manor Marussia,122.8243,50.4372,5.97139
2015,12,Autodromo Nazionale di Monza,Italian Grand Prix,2015-09-06,Mercedes,89.101,45.6156,9.28111
2015,12,Autodromo Nazionale di Monza,Italian Grand Prix,2015-09-06,Ferrari,90.70027272727272,45.6156,9.28111
2015,12,Autodromo Nazionale di Monza,Italian Grand Prix,2015-09-06,Williams,89.6015,45.6156,9.28111
2015,12,Autodromo Nazionale di Monza,Italian Grand Prix,2015-09-06,Force India,90.6675,45.6156,9.28111
2015,12,Autodromo Nazionale di Monza,Italian Grand Prix,2015-09-06,Lotus F1,117.499,45.6156,9.28111
2015,12,Autodromo Nazionale di Monza,Italian Grand Prix,2015-09-06,Sauber,93.99454545454546,45.6156,9.28111
2015,12,Autodromo Nazionale di Monza,Italian Grand Prix,2015-09-06,McLaren,93.23659999999998,45.6156,9.28111
2015,12,Autodromo Nazionale di Monza,Italian Grand Prix,2015-09-06,Toro Rosso,94.5201,45.6156,9.28111
2015,12,Autodromo Nazionale di Monza,Italian Grand Prix,2015-09-06,Red Bull,93.1514,45.6156,9.28111
2015,12,Autodromo Nazionale di Monza,Italian Grand Prix,2015-09-06,Manor Marussia,94.6559,45.6156,9.28111
2015,13,Marina Bay Street Circuit,Singapore Grand Prix,2015-09-20,Ferrari,112.8555,1.2914,103.864
2015,13,Marina Bay Street Circuit,Singapore Grand Prix,2015-09-20,Red Bull,113.5925,1.2914,103.864
2015,13,Marina Bay Street Circuit,Singapore Grand Prix,2015-09-20,Mercedes,114.6482,1.2914,103.864
2015,13,Marina Bay Street Circuit,Singapore Grand Prix,2015-09-20,Williams,115.30839999999998,1.2914,103.864
2015,13,Marina Bay Street Circuit,Singapore Grand Prix,2015-09-20,Force India,115.7773,1.2914,103.864
2015,13,Marina Bay Street Circuit,Singapore Grand Prix,2015-09-20,McLaren,116.7432,1.2914,103.864
2015,13,Marina Bay Street Circuit,Singapore Grand Prix,2015-09-20,Toro Rosso,129.24950000000004,1.2914,103.864
2015,13,Marina Bay Street Circuit,Singapore Grand Prix,2015-09-20,Lotus F1,117.0069,1.2914,103.864
2015,13,Marina Bay Street Circuit,Singapore Grand Prix,2015-09-20,Sauber,116.96990000000001,1.2914,103.864
2015,13,Marina Bay Street Circuit,Singapore Grand Prix,2015-09-20,Manor Marussia,120.28449999999998,1.2914,103.864
2015,14,Suzuka Circuit,Japanese Grand Prix,2015-09-27,Mercedes,100.28099999999999,34.8431,136.541
2015,14,Suzuka Circuit,Japanese Grand Prix,2015-09-27,Ferrari,100.80930000000001,34.8431,136.541
2015,14,Suzuka Circuit,Japanese Grand Prix,2015-09-27,Williams,113.96889999999999,34.8431,136.541
2015,14,Suzuka Circuit,Japanese Grand Prix,2015-09-27,Lotus F1,101.96670000000002,34.8431,136.541
2015,14,Suzuka Circuit,Japanese Grand Prix,2015-09-27,Force India,105.0223,34.8431,136.541
2015,14,Suzuka Circuit,Japanese Grand Prix,2015-09-27,McLaren,103.94219999999999,34.8431,136.541
2015,14,Suzuka Circuit,Japanese Grand Prix,2015-09-27,Toro Rosso,103.583,34.8431,136.541
2015,14,Suzuka Circuit,Japanese Grand Prix,2015-09-27,Sauber,103.7322,34.8431,136.541
2015,14,Suzuka Circuit,Japanese Grand Prix,2015-09-27,Manor Marussia,106.165,34.8431,136.541
2015,14,Suzuka Circuit,Japanese Grand Prix,2015-09-27,Red Bull,110.614,34.8431,136.541
2015,15,Sochi Autodrom,Russian Grand Prix,2015-10-11,Mercedes,127.01933333333335,43.4057,39.9578
2015,15,Sochi Autodrom,Russian Grand Prix,2015-10-11,Ferrari,127.80891666666666,43.4057,39.9578
2015,15,Sochi Autodrom,Russian Grand Prix,2015-10-11,Williams,130.3897272727273,43.4057,39.9578
2015,15,Sochi Autodrom,Russian Grand Prix,2015-10-11,Force India,128.23266666666666,43.4057,39.9578
2015,15,Sochi Autodrom,Russian Grand Prix,2015-10-11,Red Bull,128.61358333333334,43.4057,39.9578
2015,15,Sochi Autodrom,Russian Grand Prix,2015-10-11,Lotus F1,134.4478,43.4057,39.9578
2015,15,Sochi Autodrom,Russian Grand Prix,2015-10-11,McLaren,131.4850909090909,43.4057,39.9578
2015,15,Sochi Autodrom,Russian Grand Prix,2015-10-11,Sauber,128.91716666666667,43.4057,39.9578
2015,15,Sochi Autodrom,Russian Grand Prix,2015-10-11,Manor Marussia,135.7414,43.4057,39.9578
2015,15,Sochi Autodrom,Russian Grand Prix,2015-10-11,Toro Rosso,135.63150000000002,43.4057,39.9578
2015,16,Circuit of the Americas,United States Grand Prix,2015-10-25,Mercedes,122.80483333333332,30.1328,-97.6411
2015,16,Circuit of the Americas,United States Grand Prix,2015-10-25,Red Bull,122.83983333333333,30.1328,-97.6411
2015,16,Circuit of the Americas,United States Grand Prix,2015-10-25,Force India,122.16059999999997,30.1328,-97.6411
2015,16,Circuit of the Americas,United States Grand Prix,2015-10-25,Ferrari,122.22829999999999,30.1328,-97.6411
2015,16,Circuit of the Americas,United States Grand Prix,2015-10-25,Toro Rosso,122.42949999999999,30.1328,-97.6411
2015,16,Circuit of the Americas,United States Grand Prix,2015-10-25,McLaren,131.22150000000002,30.1328,-97.6411
2015,16,Circuit of the Americas,United States Grand Prix,2015-10-25,Sauber,134.402,30.1328,-97.6411
2015,16,Circuit of the Americas,United States Grand Prix,2015-10-25,Williams,140.97150000000002,30.1328,-97.6411
2015,16,Circuit of the Americas,United States Grand Prix,2015-10-25,Lotus F1,130.53940000000003,30.1328,-97.6411
2015,16,Circuit of the Americas,United States Grand Prix,2015-10-25,Manor Marussia,148.94216666666668,30.1328,-97.6411
2015,17,Autódromo Hermanos Rodríguez,Mexican Grand Prix,2015-11-01,Mercedes,85.45708333333334,19.4042,-99.0907
2015,17,Autódromo Hermanos Rodríguez,Mexican Grand Prix,2015-11-01,Red Bull,86.50208333333335,19.4042,-99.0907
2015,17,Autódromo Hermanos Rodríguez,Mexican Grand Prix,2015-11-01,Williams,87.41600000000001,19.4042,-99.0907
2015,17,Autódromo Hermanos Rodríguez,Mexican Grand Prix,2015-11-01,Toro Rosso,87.77459999999999,19.4042,-99.0907
2015,17,Autódromo Hermanos Rodríguez,Mexican Grand Prix,2015-11-01,Force India,88.14189999999999,19.4042,-99.0907
2015,17,Autódromo Hermanos Rodríguez,Mexican Grand Prix,2015-11-01,Lotus F1,88.6215,19.4042,-99.0907
2015,17,Autódromo Hermanos Rodríguez,Mexican Grand Prix,2015-11-01,Sauber,89.25899999999999,19.4042,-99.0907
2015,17,Autódromo Hermanos Rodríguez,Mexican Grand Prix,2015-11-01,Manor Marussia,91.4461,19.4042,-99.0907
2015,17,Autódromo Hermanos Rodríguez,Mexican Grand Prix,2015-11-01,Ferrari,92.5275,19.4042,-99.0907
2015,17,Autódromo Hermanos Rodríguez,Mexican Grand Prix,2015-11-01,McLaren,95.04700000000001,19.4042,-99.0907
2015,18,Autódromo José Carlos Pace,Brazilian Grand Prix,2015-11-15,Mercedes,77.15124999999999,-23.7036,-46.6997
2015,18,Autódromo José Carlos Pace,Brazilian Grand Prix,2015-11-15,Ferrari,77.81091666666667,-23.7036,-46.6997
2015,18,Autódromo José Carlos Pace,Brazilian Grand Prix,2015-11-15,Williams,79.07681818181817,-23.7036,-46.6997
2015,18,Autódromo José Carlos Pace,Brazilian Grand Prix,2015-11-15,Red Bull,81.9417,-23.7036,-46.6997
2015,18,Autódromo José Carlos Pace,Brazilian Grand Prix,2015-11-15,Force India,79.65029999999999,-23.7036,-46.6997
2015,18,Autódromo José Carlos Pace,Brazilian Grand Prix,2015-11-15,Toro Rosso,80.01320000000001,-23.7036,-46.6997
2015,18,Autódromo José Carlos Pace,Brazilian Grand Prix,2015-11-15,Lotus F1,80.7618,-23.7036,-46.6997
2015,18,Autódromo José Carlos Pace,Brazilian Grand Prix,2015-11-15,Sauber,80.96170000000001,-23.7036,-46.6997
2015,18,Autódromo José Carlos Pace,Brazilian Grand Prix,2015-11-15,McLaren,80.95479999999999,-23.7036,-46.6997
2015,18,Autódromo José Carlos Pace,Brazilian Grand Prix,2015-11-15,Manor Marussia,82.8217,-23.7036,-46.6997
2015,19,Yas Marina Circuit,Abu Dhabi Grand Prix,2015-11-29,Mercedes,107.5185,24.4672,54.6031
2015,19,Yas Marina Circuit,Abu Dhabi Grand Prix,2015-11-29,Ferrari,109.47163636363635,24.4672,54.6031
2015,19,Yas Marina Circuit,Abu Dhabi Grand Prix,2015-11-29,Force India,109.50983333333335,24.4672,54.6031
2015,19,Yas Marina Circuit,Abu Dhabi Grand Prix,2015-11-29,Red Bull,110.2018,24.4672,54.6031
2015,19,Yas Marina Circuit,Abu Dhabi Grand Prix,2015-11-29,Toro Rosso,110.64389999999999,24.4672,54.6031
2015,19,Yas Marina Circuit,Abu Dhabi Grand Prix,2015-11-29,Williams,110.3656,24.4672,54.6031
2015,19,Yas Marina Circuit,Abu Dhabi Grand Prix,2015-11-29,McLaren,116.5646,24.4672,54.6031
2015,19,Yas Marina Circuit,Abu Dhabi Grand Prix,2015-11-29,Sauber,115.1596,24.4672,54.6031
2015,19,Yas Marina Circuit,Abu Dhabi Grand Prix,2015-11-29,Lotus F1,112.03099999999999,24.4672,54.6031
2015,19,Yas Marina Circuit,Abu Dhabi Grand Prix,2015-11-29,Manor Marussia,115.09820000000002,24.4672,54.6031
2016,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2016-03-20,Ferrari,93.21560000000001,-37.8497,144.968
2016,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2016-03-20,Mercedes,93.92890000000001,-37.8497,144.968
2016,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2016-03-20,Toro Rosso,94.5923,-37.8497,144.968
2016,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2016-03-20,Williams,96.2836,-37.8497,144.968
2016,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2016-03-20,Force India,96.36339999999998,-37.8497,144.968
2016,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2016-03-20,Red Bull,95.785,-37.8497,144.968
2016,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2016-03-20,McLaren,96.587,-37.8497,144.968
2016,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2016-03-20,Renault,107.02433333333335,-37.8497,144.968
2016,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2016-03-20,Manor Marussia,97.91355555555556,-37.8497,144.968
2016,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2016-03-20,Sauber,97.70722222222223,-37.8497,144.968
2016,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2016-03-20,Haas F1 Team,99.65337499999998,-37.8497,144.968
2016,2,Bahrain International Circuit,Bahrain Grand Prix,2016-04-03,Mercedes,99.05649999999999,26.0325,50.5106
2016,2,Bahrain International Circuit,Bahrain Grand Prix,2016-04-03,Williams,99.56309999999999,26.0325,50.5106
2016,2,Bahrain International Circuit,Bahrain Grand Prix,2016-04-03,Red Bull,100.8397,26.0325,50.5106
2016,2,Bahrain International Circuit,Bahrain Grand Prix,2016-04-03,Ferrari,99.9162,26.0325,50.5106
2016,2,Bahrain International Circuit,Bahrain Grand Prix,2016-04-03,Haas F1 Team,100.51920000000001,26.0325,50.5106
2016,2,Bahrain International Circuit,Bahrain Grand Prix,2016-04-03,Toro Rosso,106.9367,26.0325,50.5106
2016,2,Bahrain International Circuit,Bahrain Grand Prix,2016-04-03,McLaren,101.21079999999999,26.0325,50.5106
2016,2,Bahrain International Circuit,Bahrain Grand Prix,2016-04-03,Force India,106.30800000000002,26.0325,50.5106
2016,2,Bahrain International Circuit,Bahrain Grand Prix,2016-04-03,Manor Marussia,102.9721,26.0325,50.5106
2016,2,Bahrain International Circuit,Bahrain Grand Prix,2016-04-03,Sauber,102.8117,26.0325,50.5106
2016,2,Bahrain International Circuit,Bahrain Grand Prix,2016-04-03,Renault,103.0984,26.0325,50.5106
2016,3,Shanghai International Circuit,Chinese Grand Prix,2016-04-17,Red Bull,115.69022222222222,31.3389,121.22
2016,3,Shanghai International Circuit,Chinese Grand Prix,2016-04-17,Mercedes,116.48066666666666,31.3389,121.22
2016,3,Shanghai International Circuit,Chinese Grand Prix,2016-04-17,Force India,113.13277777777778,31.3389,121.22
2016,3,Shanghai International Circuit,Chinese Grand Prix,2016-04-17,Toro Rosso,114.28744444444445,31.3389,121.22
2016,3,Shanghai International Circuit,Chinese Grand Prix,2016-04-17,Williams,115.7843,31.3389,121.22
2016,3,Shanghai International Circuit,Chinese Grand Prix,2016-04-17,Ferrari,114.12025,31.3389,121.22
2016,3,Shanghai International Circuit,Chinese Grand Prix,2016-04-17,McLaren,116.31850000000001,31.3389,121.22
2016,3,Shanghai International Circuit,Chinese Grand Prix,2016-04-17,Sauber,125.70837500000002,31.3389,121.22
2016,3,Shanghai International Circuit,Chinese Grand Prix,2016-04-17,Renault,113.73866666666669,31.3389,121.22
2016,3,Shanghai International Circuit,Chinese Grand Prix,2016-04-17,Manor Marussia,115.8871,31.3389,121.22
2016,3,Shanghai International Circuit,Chinese Grand Prix,2016-04-17,Haas F1 Team,121.29666666666668,31.3389,121.22
2016,4,Sochi Autodrom,Russian Grand Prix,2016-05-01,Mercedes,130.313,43.4057,39.9578
2016,4,Sochi Autodrom,Russian Grand Prix,2016-05-01,Ferrari,130.5835,43.4057,39.9578
2016,4,Sochi Autodrom,Russian Grand Prix,2016-05-01,Williams,130.83241666666666,43.4057,39.9578
2016,4,Sochi Autodrom,Russian Grand Prix,2016-05-01,Toro Rosso,137.5592,43.4057,39.9578
2016,4,Sochi Autodrom,Russian Grand Prix,2016-05-01,McLaren,137.7906,43.4057,39.9578
2016,4,Sochi Autodrom,Russian Grand Prix,2016-05-01,Red Bull,138.9827,43.4057,39.9578
2016,4,Sochi Autodrom,Russian Grand Prix,2016-05-01,Haas F1 Team,138.54609999999997,43.4057,39.9578
2016,4,Sochi Autodrom,Russian Grand Prix,2016-05-01,Renault,137.8223,43.4057,39.9578
2016,4,Sochi Autodrom,Russian Grand Prix,2016-05-01,Sauber,138.515,43.4057,39.9578
2016,4,Sochi Autodrom,Russian Grand Prix,2016-05-01,Manor Marussia,138.5392,43.4057,39.9578
2016,4,Sochi Autodrom,Russian Grand Prix,2016-05-01,Force India,139.37539999999998,43.4057,39.9578
2016,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2016-05-15,Red Bull,111.05460000000001,41.57,2.26111
2016,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2016-05-15,Toro Rosso,112.3252,41.57,2.26111
2016,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2016-05-15,Ferrari,111.79739999999997,41.57,2.26111
2016,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2016-05-15,Williams,112.9962,41.57,2.26111
2016,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2016-05-15,Force India,112.83580000000002,41.57,2.26111
2016,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2016-05-15,McLaren,112.7218,41.57,2.26111
2016,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2016-05-15,Haas F1 Team,113.23399999999997,41.57,2.26111
2016,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2016-05-15,Renault,113.49109999999999,41.57,2.26111
2016,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2016-05-15,Sauber,113.8477,41.57,2.26111
2016,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2016-05-15,Manor Marussia,114.27770000000001,41.57,2.26111
